"","subject_ID","breed","preregistered_data","condition_order","condition","trial_num","treat_location","response","age","sex","dog_training_experience","research_experience"
"277","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","ost",5,"L",1,4,"M",3.4375,3
"278","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","ost",6,"L",1,4,"M",3.4375,3
"279","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","ost",7,"R",0,4,"M",3.4375,3
"280","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","ost",8,"R",1,4,"M",3.4375,3
"281","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","ost",1,"R",1,2,"F",2.875,3
"282","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","ost",2,"L",1,2,"F",2.875,3
"283","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","ost",3,"L",1,2,"F",2.875,3
"284","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","ost",4,"R",1,2,"F",2.875,3
"285","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","ost",5,"L",1,2,"F",2.875,3
"286","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","ost",6,"R",1,2,"F",2.875,3
"287","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","ost",7,"R",1,2,"F",2.875,3
"288","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","ost",8,"L",0,2,"F",2.875,3
"289","messerli_md1_041","Australian_Shepherd","after_prereg","non","non",1,"R",1,6,"F",3.25,3
"290","messerli_md1_041","Australian_Shepherd","after_prereg","non","non",2,"L",1,6,"F",3.25,3
"291","messerli_md1_041","Australian_Shepherd","after_prereg","non","non",3,"R",0,6,"F",3.25,3
"292","messerli_md1_041","Australian_Shepherd","after_prereg","non","non",4,"L",1,6,"F",3.25,3
"293","messerli_md1_041","Australian_Shepherd","after_prereg","non","non",5,"L",1,6,"F",3.25,3
"294","messerli_md1_041","Australian_Shepherd","after_prereg","non","non",6,"R",0,6,"F",3.25,3
"295","messerli_md1_041","Australian_Shepherd","after_prereg","non","non",7,"L",1,6,"F",3.25,3
"296","messerli_md1_041","Australian_Shepherd","after_prereg","non","non",8,"R",0,6,"F",3.25,3
"297","messerli_md1_042","Siberian_Husky","after_prereg","non","non",1,"L",0,5,"M",1.625,3
"298","messerli_md1_042","Siberian_Husky","after_prereg","non","non",2,"R",1,5,"M",1.625,3
"299","messerli_md1_042","Siberian_Husky","after_prereg","non","non",3,"L",0,5,"M",1.625,3
"300","messerli_md1_042","Siberian_Husky","after_prereg","non","non",4,"R",1,5,"M",1.625,3
"301","messerli_md1_042","Siberian_Husky","after_prereg","non","non",5,"L",0,5,"M",1.625,3
"302","messerli_md1_042","Siberian_Husky","after_prereg","non","non",6,"L",0,5,"M",1.625,3
"303","messerli_md1_042","Siberian_Husky","after_prereg","non","non",7,"R",1,5,"M",1.625,3
"304","messerli_md1_042","Siberian_Husky","after_prereg","non","non",8,"R",0,5,"M",1.625,3
"305","messerli_md1_044","Siberian_Husky","after_prereg","ost","ost",1,"L",0,7,"M",2,3
"306","messerli_md1_044","Siberian_Husky","after_prereg","ost","ost",2,"R",0,7,"M",2,3
"307","messerli_md1_044","Siberian_Husky","after_prereg","ost","ost",3,"L",1,7,"M",2,3
"308","messerli_md1_044","Siberian_Husky","after_prereg","ost","ost",4,"R",1,7,"M",2,3
"309","messerli_md1_044","Siberian_Husky","after_prereg","ost","ost",5,"L",1,7,"M",2,3
"310","messerli_md1_044","Siberian_Husky","after_prereg","ost","ost",6,"L",0,7,"M",2,3
"311","messerli_md1_044","Siberian_Husky","after_prereg","ost","ost",7,"R",0,7,"M",2,3
"312","messerli_md1_044","Siberian_Husky","after_prereg","ost","ost",8,"R",1,7,"M",2,3
"313","messerli_md1_045","Siberian_Husky","after_prereg","ost","ost",1,"R",1,9,"M",2.25,3
"314","messerli_md1_045","Siberian_Husky","after_prereg","ost","ost",2,"L",0,9,"M",2.25,3
"315","messerli_md1_045","Siberian_Husky","after_prereg","ost","ost",3,"L",0,9,"M",2.25,3
"316","messerli_md1_045","Siberian_Husky","after_prereg","ost","ost",4,"R",0,9,"M",2.25,3
"317","messerli_md1_045","Siberian_Husky","after_prereg","ost","ost",5,"L",0,9,"M",2.25,3
"318","messerli_md1_045","Siberian_Husky","after_prereg","ost","ost",6,"R",0,9,"M",2.25,3
"319","messerli_md1_045","Siberian_Husky","after_prereg","ost","ost",7,"R",1,9,"M",2.25,3
"320","messerli_md1_045","Siberian_Husky","after_prereg","ost","ost",8,"L",1,9,"M",2.25,3
"321","messerli_md1_046","Siberian_Husky","after_prereg","non","non",1,"R",0,9,"F",3.25,3
"322","messerli_md1_046","Siberian_Husky","after_prereg","non","non",2,"L",1,9,"F",3.25,3
"323","messerli_md1_046","Siberian_Husky","after_prereg","non","non",3,"R",0,9,"F",3.25,3
"324","messerli_md1_046","Siberian_Husky","after_prereg","non","non",4,"L",1,9,"F",3.25,3
"325","messerli_md1_046","Siberian_Husky","after_prereg","non","non",5,"L",1,9,"F",3.25,3
"326","messerli_md1_046","Siberian_Husky","after_prereg","non","non",6,"R",0,9,"F",3.25,3
"327","messerli_md1_046","Siberian_Husky","after_prereg","non","non",7,"L",1,9,"F",3.25,3
"328","messerli_md1_046","Siberian_Husky","after_prereg","non","non",8,"R",0,9,"F",3.25,3
"329","messerli_md1_047","Labrador_Retriever","after_prereg","non","non",1,"R",1,1,"M",3.4375,0
"330","messerli_md1_047","Labrador_Retriever","after_prereg","non","non",2,"L",1,1,"M",3.4375,0
"331","messerli_md1_047","Labrador_Retriever","after_prereg","non","non",3,"R",1,1,"M",3.4375,0
"332","messerli_md1_047","Labrador_Retriever","after_prereg","non","non",4,"L",0,1,"M",3.4375,0
"333","messerli_md1_047","Labrador_Retriever","after_prereg","non","non",5,"L",0,1,"M",3.4375,0
"334","messerli_md1_047","Labrador_Retriever","after_prereg","non","non",6,"R",1,1,"M",3.4375,0
"335","messerli_md1_047","Labrador_Retriever","after_prereg","non","non",7,"L",0,1,"M",3.4375,0
"336","messerli_md1_047","Labrador_Retriever","after_prereg","non","non",8,"R",0,1,"M",3.4375,0
"337","messerli_md1_049","Australian_Shepherd","after_prereg","non","non",1,"L",1,2,"F",2.5,0
"338","messerli_md1_049","Australian_Shepherd","after_prereg","non","non",2,"R",1,2,"F",2.5,0
"339","messerli_md1_049","Australian_Shepherd","after_prereg","non","non",3,"L",1,2,"F",2.5,0
"340","messerli_md1_049","Australian_Shepherd","after_prereg","non","non",4,"R",0,2,"F",2.5,0
"341","messerli_md1_049","Australian_Shepherd","after_prereg","non","non",5,"L",1,2,"F",2.5,0
"342","messerli_md1_049","Australian_Shepherd","after_prereg","non","non",6,"L",1,2,"F",2.5,0
"343","messerli_md1_049","Australian_Shepherd","after_prereg","non","non",7,"R",0,2,"F",2.5,0
"344","messerli_md1_049","Australian_Shepherd","after_prereg","non","non",8,"R",0,2,"F",2.5,0
"345","messerli_md1_050","Australian_Shepherd","after_prereg","ost","ost",1,"L",1,2,"F",3.25,0
"346","messerli_md1_050","Australian_Shepherd","after_prereg","ost","ost",2,"R",0,2,"F",3.25,0
"347","messerli_md1_050","Australian_Shepherd","after_prereg","ost","ost",3,"L",1,2,"F",3.25,0
"348","messerli_md1_050","Australian_Shepherd","after_prereg","ost","ost",4,"R",0,2,"F",3.25,0
"349","messerli_md1_050","Australian_Shepherd","after_prereg","ost","ost",5,"L",1,2,"F",3.25,0
"350","messerli_md1_050","Australian_Shepherd","after_prereg","ost","ost",6,"L",0,2,"F",3.25,0
"351","messerli_md1_050","Australian_Shepherd","after_prereg","ost","ost",7,"R",1,2,"F",3.25,0
"352","messerli_md1_050","Australian_Shepherd","after_prereg","ost","ost",8,"R",1,2,"F",3.25,0
"353","messerli_md1_051","Australian_Shepherd","after_prereg","ost","ost",1,"R",0,5,"M",2.5,0
"354","messerli_md1_051","Australian_Shepherd","after_prereg","ost","ost",2,"L",1,5,"M",2.5,0
"355","messerli_md1_051","Australian_Shepherd","after_prereg","ost","ost",3,"L",1,5,"M",2.5,0
"356","messerli_md1_051","Australian_Shepherd","after_prereg","ost","ost",4,"R",0,5,"M",2.5,0
"357","messerli_md1_051","Australian_Shepherd","after_prereg","ost","ost",5,"L",1,5,"M",2.5,0
"358","messerli_md1_051","Australian_Shepherd","after_prereg","ost","ost",6,"R",0,5,"M",2.5,0
"359","messerli_md1_051","Australian_Shepherd","after_prereg","ost","ost",7,"L",1,5,"M",2.5,0
"360","messerli_md1_051","Australian_Shepherd","after_prereg","ost","ost",8,"R",0,5,"M",2.5,0
"361","messerli_md1_052","Australian_Shepherd","after_prereg","ost","ost",1,"R",0,3,"F",2.75,0
"362","messerli_md1_052","Australian_Shepherd","after_prereg","ost","ost",2,"L",1,3,"F",2.75,0
"363","messerli_md1_052","Australian_Shepherd","after_prereg","ost","ost",3,"L",1,3,"F",2.75,0
"364","messerli_md1_052","Australian_Shepherd","after_prereg","ost","ost",4,"R",0,3,"F",2.75,0
"365","messerli_md1_052","Australian_Shepherd","after_prereg","ost","ost",5,"L",1,3,"F",2.75,0
"366","messerli_md1_052","Australian_Shepherd","after_prereg","ost","ost",6,"R",0,3,"F",2.75,0
"367","messerli_md1_052","Australian_Shepherd","after_prereg","ost","ost",7,"R",1,3,"F",2.75,0
"368","messerli_md1_052","Australian_Shepherd","after_prereg","ost","ost",8,"L",1,3,"F",2.75,0
"369","messerli_md1_053","Border_Collie","after_prereg","non","non",1,"R",0,9,"F",3.5,3
"370","messerli_md1_053","Border_Collie","after_prereg","non","non",2,"L",0,9,"F",3.5,3
"371","messerli_md1_053","Border_Collie","after_prereg","non","non",3,"R",1,9,"F",3.5,3
"372","messerli_md1_053","Border_Collie","after_prereg","non","non",4,"L",0,9,"F",3.5,3
"373","messerli_md1_053","Border_Collie","after_prereg","non","non",5,"L",1,9,"F",3.5,3
"374","messerli_md1_053","Border_Collie","after_prereg","non","non",6,"R",0,9,"F",3.5,3
"375","messerli_md1_053","Border_Collie","after_prereg","non","non",7,"L",1,9,"F",3.5,3
"376","messerli_md1_053","Border_Collie","after_prereg","non","non",8,"R",1,9,"F",3.5,3
"377","messerli_md1_054","Border_Collie","after_prereg","ost","ost",1,"L",0,12,"F",3.25,3
"378","messerli_md1_054","Border_Collie","after_prereg","ost","ost",2,"R",1,12,"F",3.25,3
"379","messerli_md1_054","Border_Collie","after_prereg","ost","ost",3,"L",1,12,"F",3.25,3
"380","messerli_md1_054","Border_Collie","after_prereg","ost","ost",4,"R",0,12,"F",3.25,3
"381","messerli_md1_054","Border_Collie","after_prereg","ost","ost",5,"L",1,12,"F",3.25,3
"382","messerli_md1_054","Border_Collie","after_prereg","ost","ost",6,"L",1,12,"F",3.25,3
"383","messerli_md1_054","Border_Collie","after_prereg","ost","ost",7,"R",0,12,"F",3.25,3
"384","messerli_md1_054","Border_Collie","after_prereg","ost","ost",8,"R",1,12,"F",3.25,3
"385","messerli_md1_055","Samoyed","after_prereg","ost","ost",1,"R",1,3,"F",1.875,2
"386","messerli_md1_055","Samoyed","after_prereg","ost","ost",2,"L",0,3,"F",1.875,2
"387","messerli_md1_055","Samoyed","after_prereg","ost","ost",3,"L",1,3,"F",1.875,2
"388","messerli_md1_055","Samoyed","after_prereg","ost","ost",4,"R",1,3,"F",1.875,2
"389","messerli_md1_055","Samoyed","after_prereg","ost","ost",5,"L",1,3,"F",1.875,2
"390","messerli_md1_055","Samoyed","after_prereg","ost","ost",6,"R",1,3,"F",1.875,2
"391","messerli_md1_055","Samoyed","after_prereg","ost","ost",7,"R",1,3,"F",1.875,2
"392","messerli_md1_055","Samoyed","after_prereg","ost","ost",8,"L",1,3,"F",1.875,2
"393","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","non",1,"L",0,3,"F",2.75,2
"394","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","non",2,"R",0,3,"F",2.75,2
"395","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","non",3,"L",1,3,"F",2.75,2
"396","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","non",4,"R",1,3,"F",2.75,2
"397","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","non",5,"L",1,3,"F",2.75,2
"398","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","non",6,"L",1,3,"F",2.75,2
"399","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","non",7,"R",0,3,"F",2.75,2
"400","messerli_md1_056","JP_Russell_Terrier","after_prereg","non","non",8,"R",0,3,"F",2.75,2
"401","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","ost",1,"L",1,2,"M",2.625,0
"402","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","ost",2,"R",1,2,"M",2.625,0
"403","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","ost",3,"L",1,2,"M",2.625,0
"404","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","ost",4,"R",1,2,"M",2.625,0
"405","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","ost",5,"L",1,2,"M",2.625,0
"406","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","ost",6,"L",1,2,"M",2.625,0
"407","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","ost",7,"R",1,2,"M",2.625,0
"408","messerli_md1_057","Rhodesian_Ridgeback","after_prereg","ost","ost",8,"R",1,2,"M",2.625,0
"409","messerli_md1_058","Labrador_Retriever","after_prereg","non","non",1,"R",1,2,"F",3.5,0
"410","messerli_md1_058","Labrador_Retriever","after_prereg","non","non",2,"L",0,2,"F",3.5,0
"411","messerli_md1_058","Labrador_Retriever","after_prereg","non","non",3,"R",1,2,"F",3.5,0
"412","messerli_md1_058","Labrador_Retriever","after_prereg","non","non",4,"L",0,2,"F",3.5,0
"413","messerli_md1_058","Labrador_Retriever","after_prereg","non","non",5,"L",0,2,"F",3.5,0
"414","messerli_md1_058","Labrador_Retriever","after_prereg","non","non",6,"R",1,2,"F",3.5,0
"415","messerli_md1_058","Labrador_Retriever","after_prereg","non","non",7,"L",1,2,"F",3.5,0
"416","messerli_md1_058","Labrador_Retriever","after_prereg","non","non",8,"R",1,2,"F",3.5,0
"417","messerli_md1_061","Labrador_Retriever","after_prereg","ost","ost",1,"R",0,2,"M",2.75,0
"418","messerli_md1_061","Labrador_Retriever","after_prereg","ost","ost",2,"L",1,2,"M",2.75,0
"419","messerli_md1_061","Labrador_Retriever","after_prereg","ost","ost",3,"L",1,2,"M",2.75,0
"420","messerli_md1_061","Labrador_Retriever","after_prereg","ost","ost",4,"R",0,2,"M",2.75,0
"421","messerli_md1_061","Labrador_Retriever","after_prereg","ost","ost",5,"L",1,2,"M",2.75,0
"422","messerli_md1_061","Labrador_Retriever","after_prereg","ost","ost",6,"R",0,2,"M",2.75,0
"423","messerli_md1_061","Labrador_Retriever","after_prereg","ost","ost",7,"R",1,2,"M",2.75,0
"424","messerli_md1_061","Labrador_Retriever","after_prereg","ost","ost",8,"L",1,2,"M",2.75,0
"425","messerli_md1_062","Australian_Shepherd","after_prereg","non","non",1,"R",1,2,"M",2.75,1
"426","messerli_md1_062","Australian_Shepherd","after_prereg","non","non",2,"L",0,2,"M",2.75,1
"427","messerli_md1_062","Australian_Shepherd","after_prereg","non","non",3,"R",1,2,"M",2.75,1
"428","messerli_md1_062","Australian_Shepherd","after_prereg","non","non",4,"L",0,2,"M",2.75,1
"429","messerli_md1_062","Australian_Shepherd","after_prereg","non","non",5,"L",1,2,"M",2.75,1
"430","messerli_md1_062","Australian_Shepherd","after_prereg","non","non",6,"R",1,2,"M",2.75,1
"431","messerli_md1_062","Australian_Shepherd","after_prereg","non","non",7,"L",0,2,"M",2.75,1
"432","messerli_md1_062","Australian_Shepherd","after_prereg","non","non",8,"R",1,2,"M",2.75,1
"433","messerli_md1_063","Australian_Shepherd","after_prereg","non","non",1,"L",1,4,"F",2.75,1
"434","messerli_md1_063","Australian_Shepherd","after_prereg","non","non",2,"R",0,4,"F",2.75,1
"435","messerli_md1_063","Australian_Shepherd","after_prereg","non","non",3,"L",1,4,"F",2.75,1
"436","messerli_md1_063","Australian_Shepherd","after_prereg","non","non",4,"R",0,4,"F",2.75,1
"437","messerli_md1_063","Australian_Shepherd","after_prereg","non","non",5,"L",1,4,"F",2.75,1
"438","messerli_md1_063","Australian_Shepherd","after_prereg","non","non",6,"L",1,4,"F",2.75,1
"439","messerli_md1_063","Australian_Shepherd","after_prereg","non","non",7,"R",0,4,"F",2.75,1
"440","messerli_md1_063","Australian_Shepherd","after_prereg","non","non",8,"R",0,4,"F",2.75,1
"441","messerli_md1_064","Australian_Shepherd","after_prereg","ost","ost",1,"L",0,3,"F",3.1875,0
"442","messerli_md1_064","Australian_Shepherd","after_prereg","ost","ost",2,"R",1,3,"F",3.1875,0
"443","messerli_md1_064","Australian_Shepherd","after_prereg","ost","ost",3,"L",1,3,"F",3.1875,0
"444","messerli_md1_064","Australian_Shepherd","after_prereg","ost","ost",4,"R",0,3,"F",3.1875,0
"445","messerli_md1_064","Australian_Shepherd","after_prereg","ost","ost",5,"L",1,3,"F",3.1875,0
"446","messerli_md1_064","Australian_Shepherd","after_prereg","ost","ost",6,"L",1,3,"F",3.1875,0
"447","messerli_md1_064","Australian_Shepherd","after_prereg","ost","ost",7,"R",1,3,"F",3.1875,0
"448","messerli_md1_064","Australian_Shepherd","after_prereg","ost","ost",8,"R",1,3,"F",3.1875,0
"449","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","ost",1,"R",1,5,"F",3.125,0
"450","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","ost",2,"L",1,5,"F",3.125,0
"451","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","ost",3,"L",1,5,"F",3.125,0
"452","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","ost",4,"R",1,5,"F",3.125,0
"453","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","ost",5,"L",0,5,"F",3.125,0
"454","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","ost",6,"R",1,5,"F",3.125,0
"455","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","ost",7,"R",1,5,"F",3.125,0
"456","messerli_md1_065","Rhodesian_Ridgeback","after_prereg","ost","ost",8,"L",1,5,"F",3.125,0
"457","messerli_md1_066","Golden_Retriever","after_prereg","ost","ost",1,"L",1,4,"M",3.25,0
"458","messerli_md1_066","Golden_Retriever","after_prereg","ost","ost",2,"R",1,4,"M",3.25,0
"459","messerli_md1_066","Golden_Retriever","after_prereg","ost","ost",3,"L",1,4,"M",3.25,0
"460","messerli_md1_066","Golden_Retriever","after_prereg","ost","ost",4,"R",0,4,"M",3.25,0
"461","messerli_md1_066","Golden_Retriever","after_prereg","ost","ost",5,"L",1,4,"M",3.25,0
"462","messerli_md1_066","Golden_Retriever","after_prereg","ost","ost",6,"L",1,4,"M",3.25,0
"463","messerli_md1_066","Golden_Retriever","after_prereg","ost","ost",7,"R",0,4,"M",3.25,0
"464","messerli_md1_066","Golden_Retriever","after_prereg","ost","ost",8,"R",0,4,"M",3.25,0
"465","messerli_md1_067","Samoyed","after_prereg","non","non",1,"L",1,5,"F",2.25,0
"466","messerli_md1_067","Samoyed","after_prereg","non","non",2,"R",0,5,"F",2.25,0
"467","messerli_md1_067","Samoyed","after_prereg","non","non",3,"L",1,5,"F",2.25,0
"468","messerli_md1_067","Samoyed","after_prereg","non","non",4,"R",0,5,"F",2.25,0
"469","messerli_md1_067","Samoyed","after_prereg","non","non",5,"L",0,5,"F",2.25,0
"470","messerli_md1_067","Samoyed","after_prereg","non","non",6,"L",1,5,"F",2.25,0
"471","messerli_md1_067","Samoyed","after_prereg","non","non",7,"R",1,5,"F",2.25,0
"472","messerli_md1_067","Samoyed","after_prereg","non","non",8,"R",0,5,"F",2.25,0
"473","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","non",1,"R",1,6,"F",2.125,0
"474","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","non",2,"L",1,6,"F",2.125,0
"475","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","non",3,"R",1,6,"F",2.125,0
"476","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","non",4,"L",1,6,"F",2.125,0
"477","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","non",5,"L",0,6,"F",2.125,0
"478","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","non",6,"R",1,6,"F",2.125,0
"479","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","non",7,"L",1,6,"F",2.125,0
"480","messerli_md1_068","White Swiss Shepherd Dog","after_prereg","non","non",8,"R",0,6,"F",2.125,0
"481","messerli_md1_069","Samoyed","after_prereg","non","non",1,"L",0,0,"M",2,0
"482","messerli_md1_069","Samoyed","after_prereg","non","non",2,"R",1,0,"M",2,0
"483","messerli_md1_069","Samoyed","after_prereg","non","non",3,"L",0,0,"M",2,0
"484","messerli_md1_069","Samoyed","after_prereg","non","non",4,"R",1,0,"M",2,0
"485","messerli_md1_069","Samoyed","after_prereg","non","non",5,"L",0,0,"M",2,0
"486","messerli_md1_069","Samoyed","after_prereg","non","non",6,"L",0,0,"M",2,0
"487","messerli_md1_069","Samoyed","after_prereg","non","non",7,"R",1,0,"M",2,0
